machine_id,TIME,cpu_util_percent,mem_util_percent
m_2020,1970/1/8 4:09,21,91
m_2020,1970/1/8 4:11,26,91
m_2020,1970/1/8 4:12,22,90
m_2020,1970/1/8 4:13,24,90
m_2020,1970/1/8 4:14,20,90
m_2020,1970/1/8 4:15,39,92
m_2020,1970/1/8 4:15,40,91
m_2020,1970/1/8 4:17,44,94
m_2020,1970/1/8 4:17,32,94
m_2020,1970/1/8 4:19,26,93
m_2020,1970/1/8 4:25,21,94
m_2020,1970/1/8 4:25,26,94
m_2020,1970/1/8 4:27,25,93
m_2020,1970/1/8 4:28,22,92
m_2020,1970/1/8 4:30,28,93
m_2020,1970/1/8 4:30,24,93
m_2020,1970/1/8 4:30,26,93
m_2020,1970/1/8 4:31,21,93
m_2020,1970/1/8 4:32,28,94
m_2020,1970/1/8 4:32,26,94
m_2020,1970/1/8 4:33,26,94
m_2020,1970/1/8 4:35,23,94
m_2020,1970/1/8 4:38,22,93
m_2020,1970/1/8 4:40,17,92
m_2020,1970/1/8 4:40,19,92
m_2020,1970/1/8 4:43,20,92
m_2020,1970/1/8 4:43,18,93
m_2020,1970/1/8 4:46,16,94
m_2020,1970/1/8 4:50,35,91
m_2020,1970/1/8 4:51,16,91
m_2020,1970/1/8 4:52,40,91
m_2020,1970/1/8 4:53,17,91
m_2020,1970/1/8 5:02,16,91
m_2020,1970/1/8 5:04,42,96
m_2020,1970/1/8 5:05,33,93
m_2020,1970/1/8 5:06,52,93
m_2020,1970/1/8 5:10,22,93
m_2020,1970/1/8 5:10,19,93
m_2020,1970/1/8 5:13,20,93
m_2020,1970/1/8 5:13,21,93
m_2020,1970/1/8 5:14,24,93
m_2020,1970/1/8 5:15,26,93
m_2020,1970/1/8 5:17,22,92
m_2020,1970/1/8 5:17,22,93
m_2020,1970/1/8 5:19,18,91
m_2020,1970/1/8 5:20,22,91
m_2020,1970/1/8 5:21,21,91
m_2020,1970/1/8 5:24,41,92
m_2020,1970/1/8 5:26,29,93
m_2020,1970/1/8 5:27,72,92
m_2020,1970/1/8 5:28,29,92
m_2020,1970/1/8 5:29,25,92
m_2020,1970/1/8 5:30,23,93
m_2020,1970/1/8 5:35,27,94
m_2020,1970/1/8 5:35,30,94
m_2020,1970/1/8 5:36,35,94
m_2020,1970/1/8 5:37,26,94
m_2020,1970/1/8 5:39,51,89
m_2020,1970/1/8 5:40,24,89
m_2020,1970/1/8 5:40,28,89
m_2020,1970/1/8 5:41,75,88
m_2020,1970/1/8 5:42,31,89
m_2020,1970/1/8 5:43,16,88
m_2020,1970/1/8 5:45,21,90
m_2020,1970/1/8 5:45,23,91
m_2020,1970/1/8 5:46,33,92
m_2020,1970/1/8 5:48,25,90
m_2020,1970/1/8 5:50,21,90
m_2020,1970/1/8 5:51,30,91
m_2020,1970/1/8 5:52,24,90
m_2020,1970/1/8 5:52,23,90
m_2020,1970/1/8 5:53,20,91
m_2020,1970/1/8 5:53,22,90
m_2020,1970/1/8 5:55,18,90
m_2020,1970/1/8 5:57,19,89
m_2020,1970/1/8 5:58,20,89
m_2020,1970/1/8 5:58,19,89
m_2020,1970/1/8 5:58,17,89
m_2020,1970/1/8 6:02,78,92
m_2020,1970/1/8 6:07,21,92
m_2020,1970/1/8 6:07,21,92
m_2020,1970/1/8 6:08,19,92
m_2020,1970/1/8 6:09,20,93
m_2020,1970/1/8 6:10,25,94
m_2020,1970/1/8 6:11,19,93
m_2020,1970/1/8 6:11,23,93
m_2020,1970/1/8 6:12,27,92
m_2020,1970/1/8 6:16,19,92
m_2020,1970/1/8 6:16,21,92
m_2020,1970/1/8 6:17,20,91
m_2020,1970/1/8 6:19,85,92
m_2020,1970/1/8 6:21,19,92
m_2020,1970/1/8 6:23,34,91
m_2020,1970/1/8 6:24,44,91
m_2020,1970/1/8 6:25,21,92
m_2020,1970/1/8 6:30,82,88
m_2020,1970/1/8 6:37,25,94
m_2020,1970/1/8 6:37,30,94
m_2020,1970/1/8 6:41,27,92
m_2020,1970/1/8 6:41,22,90
m_2020,1970/1/8 6:42,23,90
m_2020,1970/1/8 6:42,19,90
m_2020,1970/1/8 6:46,21,92
m_2020,1970/1/8 6:50,31,92
m_2020,1970/1/8 6:50,35,92
m_2020,1970/1/8 6:52,31,91
m_2020,1970/1/8 6:55,17,88
m_2020,1970/1/8 6:57,83,88
m_2020,1970/1/8 7:01,44,89
m_2020,1970/1/8 7:01,85,90
m_2020,1970/1/8 7:03,20,89
m_2020,1970/1/8 7:04,25,89
m_2020,1970/1/8 7:04,30,89
m_2020,1970/1/8 7:09,22,88
m_2020,1970/1/8 7:15,19,89
m_2020,1970/1/8 7:18,17,88
m_2020,1970/1/8 7:19,20,91
m_2020,1970/1/8 7:20,18,90
m_2020,1970/1/8 7:21,16,89
m_2020,1970/1/8 7:22,15,87
m_2020,1970/1/8 7:22,16,88
m_2020,1970/1/8 7:23,16,88
m_2020,1970/1/8 7:25,12,87
m_2020,1970/1/8 7:30,16,87
m_2020,1970/1/8 7:31,20,88
m_2020,1970/1/8 7:31,17,87
m_2020,1970/1/8 7:32,15,87
m_2020,1970/1/8 7:36,18,90
m_2020,1970/1/8 7:39,24,88
m_2020,1970/1/8 7:39,22,88
m_2020,1970/1/8 7:40,22,88
m_2020,1970/1/8 7:41,22,89
m_2020,1970/1/8 7:44,17,88
m_2020,1970/1/8 7:46,22,89
m_2020,1970/1/8 7:49,16,88
m_2020,1970/1/8 7:50,18,89
m_2020,1970/1/8 7:51,14,88
m_2020,1970/1/8 7:52,17,88
m_2020,1970/1/8 7:53,18,88
m_2020,1970/1/8 7:54,17,88
m_2020,1970/1/8 7:55,15,88
m_2020,1970/1/8 7:57,14,88
m_2020,1970/1/8 7:58,16,88
m_2020,1970/1/8 7:59,20,88
m_2020,1970/1/8 8:00,30,88
m_2020,1970/1/8 8:00,27,88
m_2020,1970/1/8 8:01,16,88
m_2020,1970/1/8 8:01,16,88
m_2020,1970/1/8 8:02,47,88
m_2020,1970/1/8 8:03,14,89
m_2020,1970/1/8 8:04,11,88
m_2020,1970/1/8 8:05,17,89
m_2020,1970/1/8 8:07,26,93
m_2020,1970/1/8 8:08,27,91
m_2020,1970/1/8 8:08,26,92
m_2020,1970/1/8 8:09,22,89
m_2020,1970/1/8 8:16,29,93
m_2020,1970/1/8 8:17,36,95
m_2020,1970/1/8 8:18,52,91
m_2020,1970/1/8 8:19,24,91
m_2020,1970/1/8 8:22,25,91
m_2020,1970/1/8 8:22,23,91
m_2020,1970/1/8 8:26,24,91
m_2020,1970/1/8 8:26,22,89
m_2020,1970/1/8 8:27,23,90
m_2020,1970/1/8 8:33,21,90
m_2020,1970/1/8 8:34,19,88
m_2020,1970/1/8 8:36,19,88
m_2020,1970/1/8 8:36,31,87
m_2020,1970/1/8 8:38,16,88
m_2020,1970/1/8 8:39,19,87
m_2020,1970/1/8 8:42,23,91
m_2020,1970/1/8 8:43,21,91
m_2020,1970/1/8 8:44,18,89
m_2020,1970/1/8 8:45,20,90
m_2020,1970/1/8 8:47,18,89
m_2020,1970/1/8 8:48,20,89
m_2020,1970/1/8 8:50,15,88
m_2020,1970/1/8 8:56,17,87
m_2020,1970/1/8 8:57,15,88
m_2020,1970/1/8 8:58,18,88
m_2020,1970/1/8 9:00,20,90
m_2020,1970/1/8 9:07,16,91
m_2020,1970/1/8 9:08,19,91
m_2020,1970/1/8 9:08,17,90
m_2020,1970/1/8 9:10,27,93
m_2020,1970/1/8 9:10,22,93
m_2020,1970/1/8 9:11,17,91
m_2020,1970/1/8 9:12,23,92
m_2020,1970/1/8 9:14,29,95
m_2020,1970/1/8 9:15,31,96
m_2020,1970/1/8 9:16,25,91
m_2020,1970/1/8 9:17,25,90
m_2020,1970/1/8 9:18,22,90
m_2020,1970/1/8 9:20,32,91
m_2020,1970/1/8 9:23,31,91
m_2020,1970/1/8 9:23,26,91
m_2020,1970/1/8 9:25,29,91
m_2020,1970/1/8 9:28,26,91
m_2020,1970/1/8 9:29,21,90
m_2020,1970/1/8 9:29,22,90
m_2020,1970/1/8 9:30,23,90
m_2020,1970/1/8 9:34,33,88
m_2020,1970/1/8 9:35,22,89
m_2020,1970/1/8 9:38,37,90
m_2020,1970/1/8 9:41,29,91
m_2020,1970/1/8 9:41,28,91
m_2020,1970/1/8 9:43,25,90
m_2020,1970/1/8 9:44,38,92
m_2020,1970/1/8 9:47,28,90
m_2020,1970/1/8 9:47,26,90
m_2020,1970/1/8 9:48,22,90
m_2020,1970/1/8 9:50,41,90
m_2020,1970/1/8 9:51,37,89
m_2020,1970/1/8 9:52,23,89
m_2020,1970/1/8 9:54,25,91
m_2020,1970/1/8 9:55,30,91
m_2020,1970/1/8 9:56,36,94
m_2020,1970/1/8 9:56,52,94
m_2020,1970/1/8 9:57,36,94
m_2020,1970/1/8 9:57,39,94
m_2020,1970/1/8 9:57,35,94
m_2020,1970/1/8 10:02,34,95
m_2020,1970/1/8 10:02,33,96
m_2020,1970/1/8 10:03,38,96
m_2020,1970/1/8 10:04,28,90
m_2020,1970/1/8 10:04,25,89
m_2020,1970/1/8 10:05,90,89
m_2020,1970/1/8 10:08,30,89
m_2020,1970/1/8 10:12,16,86
m_2020,1970/1/8 10:13,16,86
m_2020,1970/1/8 10:13,17,86
m_2020,1970/1/8 10:14,19,86
m_2020,1970/1/8 10:14,24,88
m_2020,1970/1/8 10:15,22,88
m_2020,1970/1/8 10:17,26,89
m_2020,1970/1/8 10:17,21,88
m_2020,1970/1/8 10:19,16,87
m_2020,1970/1/8 10:19,16,87
m_2020,1970/1/8 10:21,14,87
m_2020,1970/1/8 10:23,20,88
m_2020,1970/1/8 10:26,29,88
m_2020,1970/1/8 10:28,24,87
m_2020,1970/1/8 10:28,41,87
m_2020,1970/1/8 10:29,17,87
m_2020,1970/1/8 10:30,21,88
m_2020,1970/1/8 10:30,21,88
m_2020,1970/1/8 10:33,23,88
m_2020,1970/1/8 10:34,12,87
m_2020,1970/1/8 10:35,12,86
m_2020,1970/1/8 10:36,13,86
m_2020,1970/1/8 10:37,15,87
m_2020,1970/1/8 10:38,16,87
m_2020,1970/1/8 10:42,23,92
m_2020,1970/1/8 10:44,20,91
m_2020,1970/1/8 10:45,20,89
m_2020,1970/1/8 10:45,21,89
m_2020,1970/1/8 10:46,22,88
m_2020,1970/1/8 10:50,24,88
m_2020,1970/1/8 10:51,23,88
m_2020,1970/1/8 10:52,28,88
m_2020,1970/1/8 10:52,27,88
m_2020,1970/1/8 10:53,30,89
m_2020,1970/1/8 10:55,28,90
m_2020,1970/1/8 10:56,21,89
m_2020,1970/1/8 10:56,19,89
m_2020,1970/1/8 10:58,28,89
m_2020,1970/1/8 11:00,29,92
m_2020,1970/1/8 11:01,29,93
m_2020,1970/1/8 11:03,90,93
m_2020,1970/1/8 11:06,16,90
m_2020,1970/1/8 11:08,48,90
m_2020,1970/1/8 11:10,33,91
m_2020,1970/1/8 11:10,32,91
m_2020,1970/1/8 11:11,30,91
m_2020,1970/1/8 11:12,28,91
m_2020,1970/1/8 11:15,24,92
m_2020,1970/1/8 11:16,24,93
m_2020,1970/1/8 11:20,18,92
m_2020,1970/1/8 11:20,23,92
m_2020,1970/1/8 11:23,18,91
m_2020,1970/1/8 11:24,16,89
m_2020,1970/1/8 11:26,34,91
m_2020,1970/1/8 11:27,88,92
m_2020,1970/1/8 11:30,19,93
m_2020,1970/1/8 11:32,16,91
m_2020,1970/1/8 11:34,36,94
m_2020,1970/1/8 11:35,26,94
m_2020,1970/1/8 11:36,86,94
m_2020,1970/1/8 11:38,21,92
m_2020,1970/1/8 11:39,25,92
m_2020,1970/1/8 11:39,22,93
m_2020,1970/1/8 11:41,28,94
m_2020,1970/1/8 11:44,25,94
m_2020,1970/1/8 11:49,26,95
m_2020,1970/1/8 11:50,29,96
m_2020,1970/1/8 11:51,28,94
m_2020,1970/1/8 11:54,27,95
m_2020,1970/1/8 12:00,28,93
m_2020,1970/1/8 12:05,23,91
m_2020,1970/1/8 12:07,16,86
m_2020,1970/1/8 12:07,13,86
m_2020,1970/1/8 12:08,14,86
m_2020,1970/1/8 12:09,21,89
m_2020,1970/1/8 12:13,31,90
m_2020,1970/1/8 12:14,42,92
m_2020,1970/1/8 12:15,35,96
m_2020,1970/1/8 12:15,24,95
m_2020,1970/1/8 12:16,41,95
m_2020,1970/1/8 12:16,30,90
m_2020,1970/1/8 12:17,41,91
m_2020,1970/1/8 12:19,32,91
m_2020,1970/1/8 12:22,32,92
m_2020,1970/1/8 12:23,30,91
m_2020,1970/1/8 12:27,36,95
m_2020,1970/1/8 12:30,42,94
m_2020,1970/1/8 12:32,33,93
m_2020,1970/1/8 12:34,91,95
m_2020,1970/1/8 12:34,27,94
m_2020,1970/1/8 12:34,30,94
m_2020,1970/1/8 12:35,32,94
m_2020,1970/1/8 12:35,36,93
m_2020,1970/1/8 12:37,25,90
m_2020,1970/1/8 12:38,30,92
m_2020,1970/1/8 12:39,30,93
m_2020,1970/1/8 12:40,35,95
m_2020,1970/1/8 12:41,34,96
m_2020,1970/1/8 12:44,48,92
m_2020,1970/1/8 12:45,30,92
m_2020,1970/1/8 12:45,23,92
m_2020,1970/1/8 12:46,26,92
m_2020,1970/1/8 12:47,26,93
m_2020,1970/1/8 12:47,27,93
m_2020,1970/1/8 12:48,20,93
m_2020,1970/1/8 12:48,91,93
m_2020,1970/1/8 12:49,54,93
m_2020,1970/1/8 12:51,39,94
m_2020,1970/1/8 12:51,39,93
m_2020,1970/1/8 12:53,44,92
m_2020,1970/1/8 12:54,86,91
m_2020,1970/1/8 12:55,29,92
m_2020,1970/1/8 12:55,28,92
m_2020,1970/1/8 12:56,31,92
m_2020,1970/1/8 12:57,31,92
m_2020,1970/1/8 12:58,25,90
m_2020,1970/1/8 12:59,28,91
m_2020,1970/1/8 13:02,28,91
m_2020,1970/1/8 13:03,21,90
m_2020,1970/1/8 13:05,37,94
m_2020,1970/1/8 13:08,46,96
m_2020,1970/1/8 13:11,41,96
m_2020,1970/1/8 13:13,39,95
m_2020,1970/1/8 13:13,38,94
m_2020,1970/1/8 13:14,36,94
m_2020,1970/1/8 13:16,28,95
m_2020,1970/1/8 13:20,37,94
m_2020,1970/1/8 13:21,39,95
m_2020,1970/1/8 13:21,39,96
m_2020,1970/1/8 13:23,26,96
m_2020,1970/1/8 13:24,36,95
m_2020,1970/1/8 13:25,18,91
m_2020,1970/1/8 13:26,24,92
m_2020,1970/1/8 13:29,51,93
m_2020,1970/1/8 13:29,33,93
m_2020,1970/1/8 13:30,50,95
m_2020,1970/1/8 13:31,37,94
m_2020,1970/1/8 13:32,40,94
m_2020,1970/1/8 13:33,45,97
m_2020,1970/1/8 13:37,36,96
m_2020,1970/1/8 13:38,34,96
m_2020,1970/1/8 13:40,36,93
m_2020,1970/1/8 13:41,32,94
m_2020,1970/1/8 13:43,48,95
m_2020,1970/1/8 13:44,65,96
m_2020,1970/1/8 13:45,81,96
m_2020,1970/1/8 13:46,60,97
m_2020,1970/1/8 13:47,72,96
m_2020,1970/1/8 13:49,45,96
m_2020,1970/1/8 13:49,47,97
m_2020,1970/1/8 13:51,40,97
m_2020,1970/1/8 13:54,83,93
m_2020,1970/1/8 13:56,86,93
m_2020,1970/1/8 14:03,61,93
m_2020,1970/1/8 14:04,62,95
m_2020,1970/1/8 14:05,59,95
m_2020,1970/1/8 14:05,59,95
m_2020,1970/1/8 14:06,59,92
m_2020,1970/1/8 14:08,48,90
m_2020,1970/1/8 14:10,49,90
m_2020,1970/1/8 14:10,48,90
m_2020,1970/1/8 14:11,46,92
m_2020,1970/1/8 14:13,40,88
m_2020,1970/1/8 14:16,56,90
m_2020,1970/1/8 14:16,53,90
m_2020,1970/1/8 14:17,53,91
m_2020,1970/1/8 14:22,47,93
m_2020,1970/1/8 14:24,53,95
m_2020,1970/1/8 14:24,84,94
m_2020,1970/1/8 14:26,55,94
m_2020,1970/1/8 14:26,53,94
m_2020,1970/1/8 14:27,53,93
m_2020,1970/1/8 14:28,51,93
m_2020,1970/1/8 14:28,46,93
m_2020,1970/1/8 14:32,45,90
m_2020,1970/1/8 14:34,50,88
m_2020,1970/1/8 14:35,49,90
m_2020,1970/1/8 14:36,40,88
m_2020,1970/1/8 14:36,45,88
m_2020,1970/1/8 14:39,45,88
m_2020,1970/1/8 14:39,55,89
m_2020,1970/1/8 14:39,46,89
m_2020,1970/1/8 14:40,49,90
m_2020,1970/1/8 14:41,49,92
m_2020,1970/1/8 14:43,53,94
m_2020,1970/1/8 14:43,42,90
m_2020,1970/1/8 14:44,42,90
m_2020,1970/1/8 14:44,86,91
m_2020,1970/1/8 14:46,52,90
m_2020,1970/1/8 14:46,49,89
m_2020,1970/1/8 14:48,83,93
m_2020,1970/1/8 14:49,46,93
m_2020,1970/1/8 14:50,49,95
m_2020,1970/1/8 14:52,45,91
m_2020,1970/1/8 14:56,85,93
m_2020,1970/1/8 14:57,43,90
m_2020,1970/1/8 15:00,48,90
m_2020,1970/1/8 15:01,51,89
m_2020,1970/1/8 15:03,55,90
m_2020,1970/1/8 15:03,48,89
m_2020,1970/1/8 15:04,55,91
m_2020,1970/1/8 15:05,72,93
m_2020,1970/1/8 15:08,86,89
m_2020,1970/1/8 15:09,53,88
m_2020,1970/1/8 15:10,69,89
m_2020,1970/1/8 15:14,78,94
m_2020,1970/1/8 15:15,48,90
m_2020,1970/1/8 15:17,62,90
m_2020,1970/1/8 15:18,58,90
m_2020,1970/1/8 15:19,47,92
m_2020,1970/1/8 15:20,59,96
m_2020,1970/1/8 15:26,49,95
m_2020,1970/1/8 15:26,45,94
m_2020,1970/1/8 15:27,58,96
m_2020,1970/1/8 15:29,47,96
m_2020,1970/1/8 15:30,44,96
m_2020,1970/1/8 15:31,50,94
m_2020,1970/1/8 15:31,52,93
m_2020,1970/1/8 15:31,42,92
m_2020,1970/1/8 15:32,45,89
m_2020,1970/1/8 15:33,51,85
m_2020,1970/1/8 15:40,86,87
m_2020,1970/1/8 15:43,36,88
m_2020,1970/1/8 15:45,38,86
m_2020,1970/1/8 15:46,44,87
m_2020,1970/1/8 15:50,45,91
m_2020,1970/1/8 15:51,54,90
m_2020,1970/1/8 15:53,46,89
m_2020,1970/1/8 15:53,49,91
m_2020,1970/1/8 15:54,31,87
m_2020,1970/1/8 15:55,42,88
m_2020,1970/1/8 15:59,41,87
m_2020,1970/1/8 16:02,51,89
m_2020,1970/1/8 16:04,47,88
m_2020,1970/1/8 16:04,45,87
m_2020,1970/1/8 16:06,42,88
m_2020,1970/1/8 16:07,43,88
m_2020,1970/1/8 16:11,39,86
m_2020,1970/1/8 16:13,37,86
m_2020,1970/1/8 16:13,33,85
m_2020,1970/1/8 16:17,30,86
m_2020,1970/1/8 16:18,33,86
m_2020,1970/1/8 16:18,32,86
m_2020,1970/1/8 16:23,35,87
m_2020,1970/1/8 16:23,34,87
m_2020,1970/1/8 16:26,33,88
m_2020,1970/1/8 16:28,31,86
m_2020,1970/1/8 16:29,88,88
m_2020,1970/1/8 16:29,84,87
m_2020,1970/1/8 16:30,44,87
m_2020,1970/1/8 16:30,36,87
m_2020,1970/1/8 16:31,29,86
m_2020,1970/1/8 16:31,30,86
m_2020,1970/1/8 16:32,26,86
m_2020,1970/1/8 16:33,23,85
m_2020,1970/1/8 16:34,24,85
m_2020,1970/1/8 16:36,24,88
m_2020,1970/1/8 16:40,26,89
m_2020,1970/1/8 16:40,31,89
m_2020,1970/1/8 16:40,28,89
m_2020,1970/1/8 16:42,34,88
m_2020,1970/1/8 16:43,23,87
m_2020,1970/1/8 16:45,49,88
m_2020,1970/1/8 16:45,49,85
m_2020,1970/1/8 16:46,26,86
m_2020,1970/1/8 16:46,23,85
m_2020,1970/1/8 16:48,28,86
m_2020,1970/1/8 16:48,27,86
m_2020,1970/1/8 16:48,27,86
m_2020,1970/1/8 16:50,28,87
m_2020,1970/1/8 16:51,26,87
m_2020,1970/1/8 16:52,23,86
m_2020,1970/1/8 16:52,25,87
m_2020,1970/1/8 16:54,23,86
m_2020,1970/1/8 16:55,30,86
m_2020,1970/1/8 16:56,32,87
m_2020,1970/1/8 16:56,24,86
m_2020,1970/1/8 16:57,22,86
m_2020,1970/1/8 16:58,23,85
m_2020,1970/1/8 16:59,25,85
m_2020,1970/1/8 16:59,21,85
m_2020,1970/1/8 17:02,72,92
m_2020,1970/1/8 17:03,50,93
m_2020,1970/1/8 17:08,29,89
m_2020,1970/1/8 17:08,31,89
m_2020,1970/1/8 17:09,30,89
m_2020,1970/1/8 17:09,32,89
m_2020,1970/1/8 17:10,30,87
m_2020,1970/1/8 17:12,28,88
m_2020,1970/1/8 17:13,42,89
m_2020,1970/1/8 17:15,41,89
m_2020,1970/1/8 17:16,40,89
m_2020,1970/1/8 17:16,37,89
m_2020,1970/1/8 17:18,31,88
m_2020,1970/1/8 17:21,42,88
m_2020,1970/1/8 17:21,75,88
m_2020,1970/1/8 17:22,79,89
m_2020,1970/1/8 17:23,44,88
m_2020,1970/1/8 17:24,48,89
m_2020,1970/1/8 17:25,37,89
m_2020,1970/1/8 17:29,36,90
m_2020,1970/1/8 17:29,37,89
m_2020,1970/1/8 17:29,35,89
m_2020,1970/1/8 17:31,35,89
m_2020,1970/1/8 17:32,31,89
m_2020,1970/1/8 17:34,30,89
m_2020,1970/1/8 17:36,36,90
m_2020,1970/1/8 17:36,36,90
m_2020,1970/1/8 17:40,59,92
m_2020,1970/1/8 17:42,57,94
m_2020,1970/1/8 17:44,29,91
m_2020,1970/1/8 17:46,31,92
m_2020,1970/1/8 17:47,28,92
m_2020,1970/1/8 17:48,26,90
m_2020,1970/1/8 17:51,25,88
m_2020,1970/1/8 17:54,31,90
m_2020,1970/1/8 17:56,32,91
m_2020,1970/1/8 17:58,30,93
m_2020,1970/1/8 18:03,36,90
m_2020,1970/1/8 18:03,40,91
m_2020,1970/1/8 18:03,38,90
m_2020,1970/1/8 18:03,32,91
m_2020,1970/1/8 18:07,44,91
m_2020,1970/1/8 18:08,41,92
m_2020,1970/1/8 18:09,38,90
m_2020,1970/1/8 18:11,32,88
m_2020,1970/1/8 18:12,39,88
m_2020,1970/1/8 18:14,33,87
m_2020,1970/1/8 18:15,35,88
m_2020,1970/1/8 18:16,32,88
m_2020,1970/1/8 18:17,32,88
m_2020,1970/1/8 18:18,39,90
m_2020,1970/1/8 18:19,36,90
m_2020,1970/1/8 18:21,38,90
m_2020,1970/1/8 18:21,39,89
m_2020,1970/1/8 18:24,30,89
m_2020,1970/1/8 18:24,35,90
m_2020,1970/1/8 18:26,41,90
m_2020,1970/1/8 18:27,43,91
m_2020,1970/1/8 18:28,38,91
m_2020,1970/1/8 18:29,47,92
m_2020,1970/1/8 18:30,42,93
m_2020,1970/1/8 18:33,35,91
m_2020,1970/1/8 18:33,33,90
m_2020,1970/1/8 18:34,32,91
m_2020,1970/1/8 18:35,52,92
m_2020,1970/1/8 18:35,44,93
m_2020,1970/1/8 18:36,42,93
m_2020,1970/1/8 18:37,44,93
m_2020,1970/1/8 18:38,35,93
m_2020,1970/1/8 18:39,32,93
m_2020,1970/1/8 18:40,35,93
m_2020,1970/1/8 18:41,36,94
m_2020,1970/1/8 18:42,34,93
m_2020,1970/1/8 18:43,46,94
m_2020,1970/1/8 18:43,51,94
m_2020,1970/1/8 18:44,52,94
m_2020,1970/1/8 18:46,54,97
m_2020,1970/1/8 18:53,39,93
m_2020,1970/1/8 18:55,37,95
m_2020,1970/1/8 18:56,52,97
m_2020,1970/1/8 18:56,50,98
m_2020,1970/1/8 18:58,43,93
m_2020,1970/1/8 18:58,46,93
m_2020,1970/1/8 19:00,39,94
m_2020,1970/1/8 19:01,45,94
m_2020,1970/1/8 19:04,49,94
m_2020,1970/1/8 19:06,56,98
m_2020,1970/1/8 19:08,42,95
m_2020,1970/1/8 19:08,37,95
m_2020,1970/1/8 19:10,37,93
m_2020,1970/1/8 19:11,38,91
m_2020,1970/1/8 19:12,33,92
m_2020,1970/1/8 19:12,36,92
m_2020,1970/1/8 19:13,40,92
m_2020,1970/1/8 19:16,38,93
m_2020,1970/1/8 19:20,41,92
m_2020,1970/1/8 19:20,44,92
m_2020,1970/1/8 19:20,43,92
m_2020,1970/1/8 19:23,33,91
m_2020,1970/1/8 19:23,35,91
m_2020,1970/1/8 19:24,36,90
m_2020,1970/1/8 19:25,35,92
m_2020,1970/1/8 19:28,41,93
m_2020,1970/1/8 19:29,39,94
m_2020,1970/1/8 19:30,51,94
m_2020,1970/1/8 19:30,54,94
m_2020,1970/1/8 19:31,54,95
m_2020,1970/1/8 19:31,50,95
m_2020,1970/1/8 19:32,49,95
m_2020,1970/1/8 19:34,36,93
m_2020,1970/1/8 19:36,34,93
m_2020,1970/1/8 19:37,34,92
m_2020,1970/1/8 19:38,34,92
m_2020,1970/1/8 19:39,27,92
m_2020,1970/1/8 19:40,33,92
m_2020,1970/1/8 19:41,31,92
m_2020,1970/1/8 19:41,28,91
m_2020,1970/1/8 19:43,33,93
m_2020,1970/1/8 19:45,40,94
m_2020,1970/1/8 19:46,35,93
m_2020,1970/1/8 19:48,53,98
m_2020,1970/1/8 19:52,49,96
m_2020,1970/1/8 19:52,54,97
m_2020,1970/1/8 19:52,50,96
m_2020,1970/1/8 19:53,49,96
m_2020,1970/1/8 19:54,44,95
m_2020,1970/1/8 19:54,49,96
m_2020,1970/1/8 19:54,50,96
m_2020,1970/1/8 19:57,29,89
m_2020,1970/1/8 20:01,53,91
m_2020,1970/1/8 20:01,48,92
m_2020,1970/1/8 20:02,46,94
m_2020,1970/1/8 20:04,40,94
m_2020,1970/1/8 20:07,41,94
m_2020,1970/1/8 20:09,40,96
m_2020,1970/1/8 20:14,40,93
m_2020,1970/1/8 20:15,40,92
m_2020,1970/1/8 20:16,39,92
m_2020,1970/1/8 20:21,35,94
m_2020,1970/1/8 20:24,30,92
m_2020,1970/1/8 20:24,28,92
m_2020,1970/1/8 20:25,25,92
m_2020,1970/1/8 20:27,27,92
m_2020,1970/1/8 20:28,27,93
m_2020,1970/1/8 20:28,28,92
m_2020,1970/1/8 20:29,25,92
m_2020,1970/1/8 20:30,27,92
m_2020,1970/1/8 20:31,33,93
m_2020,1970/1/8 20:31,46,92
m_2020,1970/1/8 20:34,27,92
m_2020,1970/1/8 20:35,26,91
m_2020,1970/1/8 20:36,26,91
m_2020,1970/1/8 20:37,32,92
m_2020,1970/1/8 20:41,32,91
m_2020,1970/1/8 20:45,40,94
m_2020,1970/1/8 20:54,31,93
m_2020,1970/1/8 20:55,33,95
m_2020,1970/1/8 20:56,42,96
m_2020,1970/1/8 20:58,33,94
m_2020,1970/1/8 20:58,32,94
m_2020,1970/1/8 21:01,31,94
m_2020,1970/1/8 21:05,41,93
m_2020,1970/1/8 21:05,58,94
m_2020,1970/1/8 21:07,36,92
m_2020,1970/1/8 21:08,36,92
m_2020,1970/1/8 21:08,37,92
m_2020,1970/1/8 21:09,36,92
m_2020,1970/1/8 21:09,38,93
m_2020,1970/1/8 21:12,37,93
m_2020,1970/1/8 21:13,53,94
m_2020,1970/1/8 21:14,49,94
m_2020,1970/1/8 21:18,51,93
m_2020,1970/1/8 21:21,68,92
m_2020,1970/1/8 21:22,67,94
m_2020,1970/1/8 21:24,33,89
m_2020,1970/1/8 21:25,34,90
m_2020,1970/1/8 21:26,35,91
m_2020,1970/1/8 21:27,38,92
m_2020,1970/1/8 21:32,27,88
m_2020,1970/1/8 21:33,30,87
m_2020,1970/1/8 21:35,36,89
m_2020,1970/1/8 21:38,41,90
m_2020,1970/1/8 21:40,38,91
m_2020,1970/1/8 21:41,35,90
m_2020,1970/1/8 21:42,33,90
m_2020,1970/1/8 21:43,36,91
m_2020,1970/1/8 21:44,36,91
m_2020,1970/1/8 21:45,36,90
